"CREATED_DATE","CREATED_USER","LAST_MODIFIED_DATE","last_modified_user","EVT_LOCATION_CODE","EVT_LOC_DESC","EVT_LOC_ADDR","REGISTRY_CODE","EVT_LOC_PCODE","EVT_LOCATION_HQ_CODE","JS_CODE","EVT_MAILBOX","SEATING_CAPACITY","EVT_LOC_RANK","EVT_PRIMARY_FLG","SECURITY_GUARD_AVAILABLE","VIDEO_CONF_AVAILABLE","Recording_equipment","VC_COMBINE_NOTIFY_FLAG","VC_SITE","VC_SITE_ADDRESS","VC_DIAL_IN_NUMBER","VC_CONTACT_PHONE","VC_CONTACT_EMAIL","DISPOSITION_TYPE","snap_code","ACTIVE_FROM","EXTERNAL_ID","IGNORE_CONFLICT","SEPARATE_DJ_CHAMBERS_FLAG","PRIVATE_DISCUSSION_ROOM_FLAG","WITNESS_ROOM_FLAG","PRIVATE_INTERIOR_ROOM_FLAG","EXTERNAL_VENUE_FLAG","OPENING_TIME","CLOSING_TIME","NO_OF_GALLERY_SEATS","ROOM_SIZE","SECURE_DOCK_SIZE","TYPE_ID","CLIENT_VALUE_1","LAYOUT_ID","INACTIVE_REASON","INACTIVE_DATE"
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_10","JMeter Court 14 Room 10","10/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_2","JMeter Court 14 Room 2","2/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_3","JMeter Court 14 Room 3","3/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_4","JMeter Court 14 Room 4","4/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_5","JMeter Court 14 Room 5","5/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_6","JMeter Court 14 Room 6","6/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_7","JMeter Court 14 Room 7","7/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_8","JMeter Court 14 Room 8","8/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:02","-100","18-10-2022 05:53","-100","JM14_9","JMeter Court 14 Room 9","9/14 Agency Drive","KNT","","JM14","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM14_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140","JMeter Court 140","140 Agency Drive","KNT","","JM140","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_1","JMeter Court 140 Room 1","1/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_10","JMeter Court 140 Room 10","10/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_2","JMeter Court 140 Room 2","2/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_3","JMeter Court 140 Room 3","3/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_4","JMeter Court 140 Room 4","4/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_5","JMeter Court 140 Room 5","5/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_6","JMeter Court 140 Room 6","6/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_7","JMeter Court 140 Room 7","7/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_8","JMeter Court 140 Room 8","8/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM140_9","JMeter Court 140 Room 9","9/140 Agency Drive","KNT","","JM140","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM140_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141","JMeter Court 141","141 Agency Drive","KNT","","JM141","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_1","JMeter Court 141 Room 1","1/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_10","JMeter Court 141 Room 10","10/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_2","JMeter Court 141 Room 2","2/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_3","JMeter Court 141 Room 3","3/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_4","JMeter Court 141 Room 4","4/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_5","JMeter Court 141 Room 5","5/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_6","JMeter Court 141 Room 6","6/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_7","JMeter Court 141 Room 7","7/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_8","JMeter Court 141 Room 8","8/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM141_9","JMeter Court 141 Room 9","9/141 Agency Drive","KNT","","JM141","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM141_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142","JMeter Court 142","142 Agency Drive","KNT","","JM142","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_1","JMeter Court 142 Room 1","1/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_10","JMeter Court 142 Room 10","10/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_2","JMeter Court 142 Room 2","2/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_3","JMeter Court 142 Room 3","3/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_4","JMeter Court 142 Room 4","4/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_5","JMeter Court 142 Room 5","5/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_6","JMeter Court 142 Room 6","6/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_7","JMeter Court 142 Room 7","7/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_8","JMeter Court 142 Room 8","8/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM142_9","JMeter Court 142 Room 9","9/142 Agency Drive","KNT","","JM142","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM142_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143","JMeter Court 143","143 Agency Drive","KNT","","JM143","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_1","JMeter Court 143 Room 1","1/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_10","JMeter Court 143 Room 10","10/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_2","JMeter Court 143 Room 2","2/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_3","JMeter Court 143 Room 3","3/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_4","JMeter Court 143 Room 4","4/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_5","JMeter Court 143 Room 5","5/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_6","JMeter Court 143 Room 6","6/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_7","JMeter Court 143 Room 7","7/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_8","JMeter Court 143 Room 8","8/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM143_9","JMeter Court 143 Room 9","9/143 Agency Drive","KNT","","JM143","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM143_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144","JMeter Court 144","144 Agency Drive","KNT","","JM144","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_1","JMeter Court 144 Room 1","1/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_10","JMeter Court 144 Room 10","10/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_2","JMeter Court 144 Room 2","2/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_3","JMeter Court 144 Room 3","3/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_4","JMeter Court 144 Room 4","4/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_5","JMeter Court 144 Room 5","5/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_6","JMeter Court 144 Room 6","6/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_7","JMeter Court 144 Room 7","7/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_8","JMeter Court 144 Room 8","8/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM144_9","JMeter Court 144 Room 9","9/144 Agency Drive","KNT","","JM144","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM144_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145","JMeter Court 145","145 Agency Drive","KNT","","JM145","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145_1","JMeter Court 145 Room 1","1/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM145_10","JMeter Court 145 Room 10","10/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145_2","JMeter Court 145 Room 2","2/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145_3","JMeter Court 145 Room 3","3/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145_4","JMeter Court 145 Room 4","4/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:06","-100","18-10-2022 05:53","-100","JM145_5","JMeter Court 145 Room 5","5/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM145_6","JMeter Court 145 Room 6","6/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM145_7","JMeter Court 145 Room 7","7/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM145_8","JMeter Court 145 Room 8","8/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM145_9","JMeter Court 145 Room 9","9/145 Agency Drive","KNT","","JM145","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM145_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146","JMeter Court 146","146 Agency Drive","KNT","","JM146","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_1","JMeter Court 146 Room 1","1/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_10","JMeter Court 146 Room 10","10/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_2","JMeter Court 146 Room 2","2/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_3","JMeter Court 146 Room 3","3/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_4","JMeter Court 146 Room 4","4/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_5","JMeter Court 146 Room 5","5/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_6","JMeter Court 146 Room 6","6/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_7","JMeter Court 146 Room 7","7/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_8","JMeter Court 146 Room 8","8/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM146_9","JMeter Court 146 Room 9","9/146 Agency Drive","KNT","","JM146","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM146_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147","JMeter Court 147","147 Agency Drive","KNT","","JM147","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_1","JMeter Court 147 Room 1","1/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_10","JMeter Court 147 Room 10","10/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_2","JMeter Court 147 Room 2","2/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_3","JMeter Court 147 Room 3","3/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_4","JMeter Court 147 Room 4","4/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_4","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_5","JMeter Court 147 Room 5","5/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_5","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_6","JMeter Court 147 Room 6","6/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_6","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_7","JMeter Court 147 Room 7","7/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_7","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_8","JMeter Court 147 Room 8","8/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_8","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM147_9","JMeter Court 147 Room 9","9/147 Agency Drive","KNT","","JM147","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM147_9","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148","JMeter Court 148","148 Agency Drive","KNT","","JM148","","","35","","true","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148_1","JMeter Court 148 Room 1","1/148 Agency Drive","KNT","","JM148","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148_1","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148_10","JMeter Court 148 Room 10","10/148 Agency Drive","KNT","","JM148","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148_10","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148_2","JMeter Court 148 Room 2","2/148 Agency Drive","KNT","","JM148","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148_2","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148_3","JMeter Court 148 Room 3","3/148 Agency Drive","KNT","","JM148","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148_3","false","false","false","false","false","false","","","","","","","","","",""
"28-10-2020 22:07","-100","18-10-2022 05:53","-100","JM148_4","JMeter Court 148 Room 4","4/148 Agency Drive","KNT","","JM148","","","35","","false","true","true","false","false","","","","","","","","02-01-2020 00:00","JM148_4","false","false","false","false","false","false","","","","","","","","","",""
